Fecha,Metal,Valor,Unidad,,
15-05-2020,Oro,"1,734.85",US$/ozt,,
15-05-2020,Plata,16.25,US$/ozt,,
15-05-2020,Molibdeno,N.D.,¢US/lb,,
15-05-2020,Inventarios,"278,750",TM,,
18-05-2020,Cobre,238.113,¢US/lb,,
18-05-2020,Oro,"1,756.900",US$/ozt,,
18-05-2020,Plata,17.350,US$/ozt,,
18-05-2020,Molibdeno,N.D.,¢US/lb,,
18-05-2020,Inventarios,"276,375",TM,,
19-05-2020,Cobre,241,¢US/lb,,
19-05-2020,Oro,"1,735",US$/ozt,,
19-05-2020,Plata,17,US$/ozt,,
19-05-2020,Molibdeno,N.D.,¢US/lb,,
19-05-2020,Inventarios,"274,225",TM,,
20-05-2020,Cobre,242,¢US/lb,,
20-05-2020,Oro,"1,750",US$/ozt,,
20-05-2020,Plata,17,US$/ozt,,
20-05-2020,Molibdeno,N.D.,¢US/lb,,
20-05-2020,Inventarios,"273,175",TM,,
21-05-2020,Cobre,244.35,¢US/lb,,
21-05-2020,Oro,"1,732.80",US$/ozt,,
21-05-2020,Plata,17.205,US$/ozt,,
21-05-2020,Molibdeno,N.D.,¢US/lb,,
21-05-2020,Inventarios,"272,325",TM,,
22-05-2020,Cobre,237.796,¢US/lb,,
22-05-2020,Oro,"1,623.19",US$/ozt,,
22-05-2020,Plata,16.3793,US$/ozt,,
22-05-2020,Molibdeno,N.D.,¢US/lb,,
22-05-2020,Inventarios,"271,775",TM,,
25-05-2020,Cobre,238,¢US/lb,FERIADO,
25-05-2020,Oro,"1,623.19",US$/ozt,FERIADO,
25-05-2020,Plata,16,US$/ozt,FERIADO,
25-05-2020,Molibdeno,N.D.,¢US/lb,FERIADO,
25-05-2020,Inventarios,"271,775",TM,FERIADO,
26-05-2020,Cobre,242,¢US/lb,,
26-05-2020,Oro,"1,723",US$/ozt,,
26-05-2020,Plata,17,US$/ozt,,
26-05-2020,Molibdeno,N.D.,¢US/lb,,
26-05-2020,Inventarios,"270,925",TM,,
27-05-2020,Cobre,240.79,¢US/lb,,
27-05-2020,Oro,"1,705.15",US$/ozt,,
27-05-2020,Plata,17.19,US$/ozt,,
27-05-2020,Molibdeno,N.D.,¢US/lb,,
27-05-2020,Inventarios,"263,375",TM,,
28-05-2020,Cobre,239,¢US/lb,,
28-05-2020,Oro,"1,723.30",US$/ozt,,
28-05-2020,Plata,17,US$/ozt,,
28-05-2020,Molibdeno,N.D.,¢US/lb,,
28-05-2020,Inventarios,"264,425",TM,,
29-05-2020,Cobre,241.878,¢US/lb,,
29-05-2020,Oro,"1,725.65",US$/ozt,,
29-05-2020,Plata,17.59,US$/ozt,,
29-05-2020,Molibdeno,N.D.,¢US/lb,,
29-05-2020,Inventarios,"261,800",TM,,
01-06-2020,Cobre,243.875,¢US/lb,,
01-06-2020,Oro,"1,734.80",US$/ozt,,
01-06-2020,Plata,18.16,US$/ozt,,
01-06-2020,Molibdeno,N.D.,¢US/lb,,
01-06-2020,Inventarios,"255,725",TM,,
02-06-2020,Cobre,247.798,¢US/lb,,
02-06-2020,Oro,"1,740.25",US$/ozt,,
02-06-2020,Plata,18.27,US$/ozt,,
02-06-2020,Molibdeno,N.D.,¢US/lb,,
02-06-2020,Inventarios,"254,275",TM,,
03-06-2020,Cobre,249.431,¢US/lb,,
03-06-2020,Oro,"1,717.60",US$/ozt,,
03-06-2020,Plata,17.86,US$/ozt,,
03-06-2020,Molibdeno,N.D.,¢US/lb,,
03-06-2020,Inventarios,"252,375",TM,,
04-06-2020,Cobre,247,¢US/lb,,
04-06-2020,Oro,"1,706",US$/ozt,,
04-06-2020,Plata,18,US$/ozt,,
04-06-2020,Molibdeno,N.D.,¢US/lb,,
04-06-2020,Inventarios,"248,275",TM,,
05-06-2020,Cobre,253,¢US/lb,,
05-06-2020,Oro,"1,710",US$/ozt,,
05-06-2020,Plata,18,US$/ozt,,
05-06-2020,Molibdeno,N.D.,¢US/lb,,
05-06-2020,Inventarios,"243,750",TM,,
08-06-2020,Cobre,256.688,¢US/lb,,
08-06-2020,Oro,"1,692.00",US$/ozt,,
08-06-2020,Plata,17.63,US$/ozt,,
08-06-2020,Molibdeno,N.D.,¢US/lb,,
08-06-2020,Inventarios,"237,900",TM,,
09-06-2020,Cobre,257.663,¢US/lb,,
09-06-2020,Oro,"1,707.50",US$/ozt,,
09-06-2020,Plata,17.63,US$/ozt,,
09-06-2020,Molibdeno,N.D.,¢US/lb,,
09-06-2020,Inventarios,"236,575",TM,,
10-06-2020,Cobre,263.129,¢US/lb,,
10-06-2020,Oro,"1,717.65",US$/ozt,,
10-06-2020,Plata,17.715,US$/ozt,,
10-06-2020,Molibdeno,N.D.,¢US/lb,,
10-06-2020,Inventarios,"233,475",TM,,
11-06-2020,Cobre,263.152,¢US/lb,,
11-06-2020,Oro,"1,731.90",US$/ozt,,
11-06-2020,Plata,17.875,US$/ozt,,
11-06-2020,Molibdeno,N.D.,¢US/lb,,
11-06-2020,Inventarios,"231,600",TM,,
12-06-2020,Cobre,262.426,¢US/lb,,
12-06-2020,Oro,"1,735.850",US$/ozt,,
12-06-2020,Plata,17.625,US$/ozt,,
12-06-2020,Molibdeno,N.D.,¢US/lb,,
12-06-2020,Inventarios,"234,550",TM,,
15-06-2020,Cobre,256,¢US/lb,,
15-06-2020,Oro,"1,710",US$/ozt,,
15-06-2020,Plata,17,US$/ozt,,
15-06-2020,Molibdeno,N.D.,¢US/lb,,
15-06-2020,Inventarios,"247,000",TM,,
16-06-2020,Cobre,261.247,¢US/lb,,
16-06-2020,Oro,"1,728.35",US$/ozt,,
16-06-2020,Plata,17.41,US$/ozt,,
16-06-2020,Molibdeno,N.D.,¢US/lb,,
16-06-2020,Inventarios,"248,475",TM,,
17-06-2020,Cobre,260.09,¢US/lb,,
17-06-2020,Oro,"1,717.30",US$/ozt,,
17-06-2020,Plata,17.47,US$/ozt,,
17-06-2020,Molibdeno,N.D.,¢US/lb,,
17-06-2020,Inventarios,"244,700",TM,,
18-06-2020,Cobre,263,¢US/lb,,
18-06-2020,Oro,"1,733",US$/ozt,,
18-06-2020,Plata,18,US$/ozt,,
18-06-2020,Molibdeno,N.D.,¢US/lb,,
18-06-2020,Inventarios,"243,250",TM,,
19-06-2020,Cobre,265,¢US/lb,,
19-06-2020,Oro,"1,729",US$/ozt,,
19-06-2020,Plata,18,US$/ozt,,
19-06-2020,Molibdeno,N.D.,¢US/lb,,
19-06-2020,Inventarios,"236,600",TM,,
22-06-2020,Cobre,264,¢US/lb,,
22-06-2020,Oro,"1,745",US$/ozt,,
22-06-2020,Plata,18,US$/ozt,,
22-06-2020,Molibdeno,N.D.,¢US/lb,,
22-06-2020,Inventarios,"233,400",TM,,
23-06-2020,Cobre,267,¢US/lb,,
23-06-2020,Oro,"1,757",US$/ozt,,
23-06-2020,Plata,18,US$/ozt,,
23-06-2020,Molibdeno,N.D.,¢US/lb,,
23-06-2020,Inventarios,"228,450",TM,,
24-06-2020,Cobre,266,¢US/lb,,
24-06-2020,Oro,"1,776",US$/ozt,,
24-06-2020,Plata,18,US$/ozt,,
24-06-2020,Molibdeno,N.D.,¢US/lb,,
24-06-2020,Inventarios,"226,050",TM,,
25-06-2020,Cobre,267,¢US/lb,,
25-06-2020,Oro,"1,759",US$/ozt,,
25-06-2020,Plata,18,US$/ozt,,
25-06-2020,Molibdeno,N.D.,¢US/lb,,
25-06-2020,Inventarios,"225,650",TM,,
26-06-2020,Cobre,271,¢US/lb,,
26-06-2020,Oro,"1,762",US$/ozt,,
26-06-2020,Plata,18,US$/ozt,,
26-06-2020,Molibdeno,N.D.,¢US/lb,,
26-06-2020,Inventarios,"221,675",TM,,
29-06-2020,Cobre,270,¢US/lb,,
29-06-2020,Oro,"1,769",US$/ozt,,
29-06-2020,Plata,18,US$/ozt,,
29-06-2020,Molibdeno,N.D.,¢US/lb,,
29-06-2020,Inventarios,"219,600",TM,,
30-06-2020,Cobre,274,¢US/lb,,
30-06-2020,Oro,"1,771",US$/ozt,,
30-06-2020,Plata,18,US$/ozt,,
30-06-2020,Molibdeno,N.D.,¢US/lb,,
30-06-2020,Inventarios,"216,600",TM,,
01-07-2020,Cobre,273,¢US/lb,,
01-07-2020,Oro,"1,787",US$/ozt,,
01-07-2020,Plata,18,US$/ozt,,
01-07-2020,Molibdeno,N.D.,¢US/lb,,
01-07-2020,Inventarios,"231,325",TM,,
02-07-2020,Cobre,275.784,¢US/lb,,
02-07-2020,Oro,"1,771.85",US$/ozt,,
02-07-2020,Plata,17.925,US$/ozt,,
02-07-2020,Molibdeno,N.D.,¢US/lb,,
02-07-2020,Inventarios,"210,700",TM,,
03-07-2020,Cobre,273,¢US/lb,,
03-07-2020,Oro,"1,775",US$/ozt,,
03-07-2020,Plata,18,US$/ozt,,
03-07-2020,Molibdeno,N.D.,¢US/lb,,
03-07-2020,Inventarios,"206,375",TM,,
06-07-2020,Cobre,277.236,¢US/lb,,
06-07-2020,Oro,"1,774.40",US$/ozt,,
06-07-2020,Plata,18.255,US$/ozt,,
06-07-2020,Molibdeno,N.D.,¢US/lb,,
06-07-2020,Inventarios,"197,850",TM,,
07-07-2020,Cobre,276,¢US/lb,,
07-07-2020,Oro,"1,776",US$/ozt,,
07-07-2020,Plata,18,US$/ozt,,
07-07-2020,Molibdeno,N.D.,¢US/lb,,
07-07-2020,Inventarios,"195,825",TM,,
08-07-2020,Cobre,281,¢US/lb,,
08-07-2020,Oro,"1,799",US$/ozt,,
08-07-2020,Plata,18,US$/ozt,,
08-07-2020,Molibdeno,N.D.,¢US/lb,,
08-07-2020,Inventarios,"192,025",TM,,
09-07-2020,Cobre,288,¢US/lb,,
09-07-2020,Oro,"1,812",US$/ozt,,
09-07-2020,Plata,19,US$/ozt,,
09-07-2020,Molibdeno,N.D.,¢US/lb,,
09-07-2020,Inventarios,"185,200",TM,,
10-07-2020,Cobre,287,¢US/lb,,
10-07-2020,Oro,"1,806",US$/ozt,,
10-07-2020,Plata,19,US$/ozt,,
10-07-2020,Molibdeno,N.D.,¢US/lb,,
10-07-2020,Inventarios,"181,075",TM,,
13-07-2020,Cobre,297,¢US/lb,,
13-07-2020,Oro,"1,808",US$/ozt,,
13-07-2020,Plata,19,US$/ozt,,
13-07-2020,Molibdeno,N.D.,¢US/lb,,
13-07-2020,Inventarios,"176,350",TM,,
14-07-2020,Cobre,294,¢US/lb,,
14-07-2020,Oro,"1,798",US$/ozt,,
14-07-2020,Plata,19,US$/ozt,,
14-07-2020,Molibdeno,N.D.,¢US/lb,,
14-07-2020,Inventarios,"168,225",TM,,
15-07-2020,Cobre,295,¢US/lb,,
15-07-2020,Oro,"1,809",US$/ozt,,
15-07-2020,Plata,19,US$/ozt,,
15-07-2020,Molibdeno,N.D.,¢US/lb,,
15-07-2020,Inventarios,"166,450",TM,,
17-07-2020,Cobre,293,¢US/lb,,
17-07-2020,Oro,"1,803",US$/ozt,,
17-07-2020,Plata,19,US$/ozt,,
17-07-2020,Molibdeno,N.D.,¢US/lb,,
17-07-2020,Inventarios,"157,350",TM,,
20-07-2020,Cobre,291,¢US/lb,,
20-07-2020,Oro,"1,810",US$/ozt,,
20-07-2020,Plata,19,US$/ozt,,
20-07-2020,Molibdeno,N.D.,¢US/lb,,
20-07-2020,Inventarios,"151,075",TM,,
21-07-2020,Cobre,295,¢US/lb,,
21-07-2020,Oro,"1,823",US$/ozt,,
21-07-2020,Plata,21,US$/ozt,,
21-07-2020,Molibdeno,N.D.,¢US/lb,,
21-07-2020,Inventarios,"146,300",TM,,
22-07-2020,Cobre,296.06,¢US/lb,,
22-07-2020,Oro,"1,851.00",US$/ozt,,
22-07-2020,Plata,22.245,US$/ozt,,
22-07-2020,Molibdeno,N.D.,¢US/lb,,
22-07-2020,Inventarios,"145,050",TM,,
23-07-2020,Cobre,296.355,¢US/lb,,
23-07-2020,Oro,"1,882.35",US$/ozt,,
23-07-2020,Plata,22.86,US$/ozt,,
23-07-2020,Molibdeno,N.D.,¢US/lb,,
23-07-2020,Inventarios,"143,800",TM,,
24-07-2020,Cobre,291,¢US/lb,,
24-07-2020,Oro,"1,894",US$/ozt,,
24-07-2020,Plata,22,US$/ozt,,
24-07-2020,Molibdeno,N.D.,¢US/lb,,
24-07-2020,Inventarios,"141,725",TM,,
27-07-2020,Cobre,291,¢US/lb,,
27-07-2020,Oro,"1,941",US$/ozt,,
27-07-2020,Plata,24,US$/ozt,,
27-07-2020,Molibdeno,N.D.,¢US/lb,,
27-07-2020,Inventarios,"138,025",TM,,
28-07-2020,Cobre,290,¢US/lb,,
28-07-2020,Oro,"1,932",US$/ozt,,
28-07-2020,Plata,24,US$/ozt,,
28-07-2020,Molibdeno,N.D.,¢US/lb,,
28-07-2020,Inventarios,"134,025",TM,,
29-07-2020,Cobre,294,¢US/lb,,
29-07-2020,Oro,"1,954",US$/ozt,,
29-07-2020,Plata,24,US$/ozt,,
29-07-2020,Molibdeno,N.D.,¢US/lb,,
29-07-2020,Inventarios,"131,900",TM,,
30-07-2020,Cobre,291.819,¢US/lb,,
30-07-2020,Oro,"1,952.20",US$/ozt,,
30-07-2020,Plata,23.16,US$/ozt,,
30-07-2020,Molibdeno,N.D.,¢US/lb,,
30-07-2020,Inventarios,"129,225",TM,,
31-07-2020,Cobre,292.408,¢US/lb,,
31-07-2020,Oro,"1,974.70",US$/ozt,,
31-07-2020,Plata,24.07,US$/ozt,,
31-07-2020,Molibdeno,N.D.,¢US/lb,,
31-07-2020,Inventarios,"128,125",TM,,
03-08-2020,Cobre,292.159,¢US/lb,,
03-08-2020,Oro,"1,972.95",US$/ozt,,
03-08-2020,Plata,24.23,US$/ozt,,
03-08-2020,Molibdeno,N.D.,¢US/lb,,
03-08-2020,Inventarios,"126,675",TM,,
04-08-2020,Cobre,292.114,¢US/lb,,
04-08-2020,Oro,"1,972.25",US$/ozt,,
04-08-2020,Plata,24.33,US$/ozt,,
04-08-2020,Molibdeno,N.D.,¢US/lb,,
04-08-2020,Inventarios,"125,150",TM,,
05-08-2020,Cobre,295.992,¢US/lb,,
05-08-2020,Oro,"2,034.45",US$/ozt,,
05-08-2020,Plata,26.945,US$/ozt,,
05-08-2020,Molibdeno,N.D.,¢US/lb,,
05-08-2020,Inventarios,"122,450",TM,,
06-08-2020,Cobre,295.992,¢US/lb,,
06-08-2020,Oro,2034.45,US$/ozt,,
06-08-2020,Plata,26.955,US$/ozt,,
06-08-2020,Molibdeno,N.D.,¢US/lb,,
06-08-2020,Inventarios,"122,450",TM,,
07-08-2020,Cobre,292,¢US/lb,,
07-08-2020,Oro,"2,062",US$/ozt,,
07-08-2020,Plata,28,US$/ozt,,
07-08-2020,Molibdeno,N.D.,¢US/lb,,
07-08-2020,Inventarios,"117,950",TM,,
10-08-2020,Cobre,288.621,¢US/lb,,
10-08-2020,Oro,2030.3,US$/ozt,,
10-08-2020,Plata,28.27,US$/ozt,,
10-08-2020,Molibdeno,N.D.,¢US/lb,,
10-08-2020,Inventarios,"114,375",TM,,
11-08-2020,Cobre,288.326,¢US/lb,,
11-08-2020,Oro,"1,996.60",US$/ozt,,
11-08-2020,Plata,28.28,US$/ozt,,
11-08-2020,Molibdeno,N.D.,¢US/lb,,
11-08-2020,Inventarios,"114,625",TM,,
12-08-2020,Cobre,288.326,¢US/lb,,
12-08-2020,Oro,"1,996.60",US$/ozt,,
12-08-2020,Plata,28.28,US$/ozt,,
12-08-2020,Molibdeno,N.D.,¢US/lb,,
12-08-2020,Inventarios,"114,625",TM,,
13-08-2020,Cobre,289.392,¢US/lb,,
13-08-2020,Oro,"1,931.00",US$/ozt,,
13-08-2020,Plata,26.25,US$/ozt,,
13-08-2020,Molibdeno,N.D.,¢US/lb,,
13-08-2020,Inventarios,"113,875",TM,,
14-08-2020,Cobre,287.691,¢US/lb,,
14-08-2020,Oro,"1,948.30",US$/ozt,,
14-08-2020,Plata,26.705,US$/ozt,,
14-08-2020,Molibdeno,N.D.,¢US/lb,,
14-08-2020,Inventarios,"113,200",TM,,
17-08-2020,Cobre,287.691,¢US/lb,,
17-08-2020,Oro,"1,948.30",US$/ozt,,
17-08-2020,Plata,26.705,US$/ozt,,
17-08-2020,Molibdeno,N.D.,¢US/lb,,
17-08-2020,Inventarios,"113,200",TM,,
18-08-2020,Cobre,294.495,¢US/lb,,
18-08-2020,Oro,2005.15,US$/ozt,,
18-08-2020,Plata,28.325,US$/ozt,,
18-08-2020,Molibdeno,N.D.,¢US/lb,,
18-08-2020,Inventarios,"107,525",TM,,
19-08-2020,Cobre,302.41,¢US/lb,,
19-08-2020,Oro,"1,994.15",US$/ozt,,
19-08-2020,Plata,27.44,US$/ozt,,
19-08-2020,Molibdeno,N.D.,¢US/lb,,
19-08-2020,Inventarios,"106,225",TM,,
20-08-2020,Cobre,299.122,¢US/lb,,
20-08-2020,Oro,"1,928.05",US$/ozt,,
20-08-2020,Plata,26.915,US$/ozt,,
20-08-2020,Molibdeno,N.D.,¢US/lb,,
20-08-2020,Inventarios,"104,425",TM,,
21-08-2020,Cobre,297.761,¢US/lb,,
21-08-2020,Oro,"1,932.85",US$/ozt,,
21-08-2020,Plata,26.85,US$/ozt,,
21-08-2020,Molibdeno,N.D.,¢US/lb,,
21-08-2020,Inventarios,"103,475",TM,,
24-08-2020,Cobre,298.441,¢US/lb,,
24-08-2020,Oro,"1,947.55",US$/ozt,,
24-08-2020,Plata,26.885,US$/ozt,,
24-08-2020,Molibdeno,N.D.,¢US/lb,,
24-08-2020,Inventarios,"97,900",TM,,
25-08-2020,Cobre,296.854,¢US/lb,,
25-08-2020,Oro,"1,925.45",US$/ozt,,
25-08-2020,Plata,26.495,US$/ozt,,
25-08-2020,Molibdeno,N.D.,¢US/lb,,
25-08-2020,Inventarios,"95,525",TM,,
26-08-2020,Cobre,299.53,¢US/lb,,
26-08-2020,Oro,"1,918.50",US$/ozt,,
26-08-2020,Plata,26.395,US$/ozt,,
26-08-2020,Molibdeno,N.D.,¢US/lb,,
26-08-2020,Inventarios,"92,025",TM,,
27-08-2020,Cobre,299.484,¢US/lb,,
27-08-2020,Oro,"1,938.80",US$/ozt,,
27-08-2020,Plata,27.245,US$/ozt,,
27-08-2020,Molibdeno,N.D.,¢US/lb,,
27-08-2020,Inventarios,90.775,TM,,
28-08-2020,Cobre,305.177,¢US/lb,,
28-08-2020,Oro,"1,955.85",US$/ozt,,
28-08-2020,Plata,27.35,US$/ozt,,
28-08-2020,Molibdeno,N.D.,¢US/lb,,
28-08-2020,Inventarios,"89,350",TM,,
31-08-2020,Cobre,305.177,¢US/lb,FERIADO,
31-08-2020,Oro,"1,955.85",US$/ozt,FERIADO,
31-08-2020,Plata,27.35,US$/ozt,FERIADO,
31-08-2020,Molibdeno,N.D.,¢US/lb,FERIADO,
31-08-2020,Inventarios,"89,350",TM,FERIADO,
01-09-2020,Cobre,307.921,¢US/lb,,
01-09-2020,Oro,"1,987.95",US$/ozt,,
01-09-2020,Plata,28.885,US$/ozt,,
01-09-2020,Molibdeno,N.D.,¢US/lb,,
01-09-2020,Inventarios,"88,250",TM,,
02-09-2020,Cobre,304.769,¢US/lb,,
02-09-2020,Oro,"1,969.00",US$/ozt,,
02-09-2020,Plata,27.705,US$/ozt,,
02-09-2020,Molibdeno,N.D.,¢US/lb,,
02-09-2020,Inventarios,"84,975",TM,,
03-09-2020,Cobre,299.961,¢US/lb,,
03-09-2020,Oro,"1,934.10",US$/ozt,,
03-09-2020,Plata,26.9,US$/ozt,,
03-09-2020,Molibdeno,N.D.,¢US/lb,,
03-09-2020,Inventarios,"84,650",TM,,
04-09-2020,Cobre,302.909,¢US/lb,,
04-09-2020,Oro,"1,937.60",US$/ozt,,
04-09-2020,Plata,26.815,US$/ozt,,
04-09-2020,Molibdeno,N.D.,¢US/lb,,
04-09-2020,Inventarios,"82,450",TM,,
07-09-2020,Cobre,308.012,¢US/lb,,
07-09-2020,Oro,"1,928.40",US$/ozt,,
07-09-2020,Plata,26.83,US$/ozt,,
07-09-2020,Molibdeno,N.D.,¢US/lb,,
07-09-2020,Inventarios,"77,550",TM,,
08-09-2020,Cobre,306.969,¢US/lb,,
08-09-2020,Oro,"1,920.60",US$/ozt,,
08-09-2020,Plata,26.675,US$/ozt,,
08-09-2020,Molibdeno,N.D.,¢US/lb,,
08-09-2020,Inventarios,"76,550",TM,,
09-09-2020,Cobre,304.315,¢US/lb,,
09-09-2020,Oro,"1,928.40",US$/ozt,,
09-09-2020,Plata,26.535,US$/ozt,,
09-09-2020,Molibdeno,N.D.,¢US/lb,,
09-09-2020,Inventarios,"73,425",TM,,
10-09-2020,Cobre,304.383,¢US/lb,,
10-09-2020,Oro,"1,944.80",US$/ozt,,
10-09-2020,Plata,27.105,US$/ozt,,
10-09-2020,Molibdeno,N.D.,¢US/lb,,
10-09-2020,Inventarios,"75,975",TM,,
11-09-2020,Cobre,306.515,¢US/lb,,
11-09-2020,Oro,1944.5,US$/ozt,,
11-09-2020,Plata,26.875,US$/ozt,,
11-09-2020,Molibdeno,N.D.,¢US/lb,,
11-09-2020,Inventarios,"75,550",TM,,
14-09-2020,Cobre,307.899,¢US/lb,,
14-09-2020,Oro,"1,942.30",US$/ozt,,
14-09-2020,Plata,26.885,US$/ozt,,
14-09-2020,Molibdeno,N.D.,¢US/lb,,
14-09-2020,Inventarios,"74,875",TM,,
15-09-2020,Cobre,309.055,¢US/lb,,
15-09-2020,Oro,"1,963.55",US$/ozt,,
15-09-2020,Plata,27.545,US$/ozt,,
15-09-2020,Molibdeno,N.D.,¢US/lb,,
15-09-2020,Inventarios,"78,550",TM,,
16-09-2020,Cobre,307.354,¢US/lb,,
16-09-2020,Oro,"1,964.80",US$/ozt,,
16-09-2020,Plata,27.38,US$/ozt,,
16-09-2020,Molibdeno,N.D.,¢US/lb,,
16-09-2020,Inventarios,"78,900",TM,,
17-09-2020,Cobre,306.674,¢US/lb,,
17-09-2020,Oro,"1,936.10",US$/ozt,,
17-09-2020,Plata,26.745,US$/ozt,,
17-09-2020,Molibdeno,N.D.,¢US/lb,,
17-09-2020,Inventarios,"78,750",TM,,
18-09-2020,Cobre,309.962,¢US/lb,,
18-09-2020,Oro,"1,954.75",US$/ozt,,
18-09-2020,Plata,27.06,US$/ozt,,
18-09-2020,Molibdeno,N.D.,¢US/lb,,
18-09-2020,Inventarios,"78,900",TM,,
21-09-2020,Cobre,310.121,¢US/lb,,
21-09-2020,Oro,"1,930.90",US$/ozt,,
21-09-2020,Plata,26.36,US$/ozt,,
21-09-2020,Molibdeno,N.D.,¢US/lb,,
21-09-2020,Inventarios,"78,425",TM,,
22-09-2020,Cobre,308.896,¢US/lb,,
22-09-2020,Oro,"1,903.10",US$/ozt,,
22-09-2020,Plata,24.3,US$/ozt,,
22-09-2020,Molibdeno,N.D.,¢US/lb,,
22-09-2020,Inventarios,"78,300",TM,,
23-09-2020,Cobre,305.064,¢US/lb,,
23-09-2020,Oro,"1,888.10",US$/ozt,,
23-09-2020,Plata,23.595,US$/ozt,,
23-09-2020,Molibdeno,N.D.,¢US/lb,,
23-09-2020,Inventarios,"77,275",TM,,
24-09-2020,Cobre,296.581,¢US/lb,,
24-09-2020,Oro,"1,850.75",US$/ozt,,
24-09-2020,Plata,22.22,US$/ozt,,
24-09-2020,Molibdeno,N.D.,¢US/lb,,
24-09-2020,Inventarios,"76,325",TM,,
25-09-2020,Cobre,296.581,¢US/lb,,
25-09-2020,Oro,"1,850.75",US$/ozt,,
25-09-2020,Plata,22.22,US$/ozt,,
25-09-2020,Molibdeno,N.D.,¢US/lb,,
25-09-2020,Inventarios,"76,325",TM,,
28-09-2020,Cobre,298.078,¢US/lb,,
28-09-2020,Oro,"1,850.95",US$/ozt,,
28-09-2020,Plata,22.89,US$/ozt,,
28-09-2020,Molibdeno,N.D.,¢US/lb,,
28-09-2020,Inventarios,"103,125",TM,,
29-09-2020,Cobre,296.922,¢US/lb,,
29-09-2020,Oro,"1,882.40",US$/ozt,,
29-09-2020,Plata,23.835,US$/ozt,,
29-09-2020,Molibdeno,N.D.,¢US/lb,,
29-09-2020,Inventarios,"136,325",TM,,
30-09-2020,Cobre,299.825,¢US/lb,,
30-09-2020,Oro,"1,883.40",US$/ozt,,
30-09-2020,Plata,23.725,US$/ozt,,
30-09-2020,Molibdeno,N.D.,¢US/lb,,
30-09-2020,Inventarios,"165,600",TM,,
01-10-2020,Cobre,300.006,¢US/lb,,
01-10-2020,Oro,"1,895.55",US$/ozt,,
01-10-2020,Plata,23.62,US$/ozt,,
01-10-2020,Molibdeno,N.D.,¢US/lb,,
01-10-2020,Inventarios,"163,125",TM,,
02-10-2020,Cobre,290.73,¢US/lb,,
02-10-2020,Oro,"1,906.40",US$/ozt,,
02-10-2020,Plata,23.865,US$/ozt,,
02-10-2020,Molibdeno,N.D.,¢US/lb,,
02-10-2020,Inventarios,"72,432",TM,,
05-10-2020,Cobre,295.175,¢US/lb,,
05-10-2020,Oro,"1,899.65",US$/ozt,,
05-10-2020,Plata,23.915,US$/ozt,,
05-10-2020,Molibdeno,N.D.,¢US/lb,,
05-10-2020,Inventarios,"160,875",TM,,
06-10-2020,Cobre,295.243,¢US/lb,,
06-10-2020,Oro,"1,912.50",US$/ozt,,
06-10-2020,Plata,24.3,US$/ozt,,
06-10-2020,Molibdeno,N.D.,¢US/lb,,
06-10-2020,Inventarios,156.125,TM,,
07-10-2020,Cobre,295.969,¢US/lb,,
07-10-2020,Oro,"1,888.00",US$/ozt,,
07-10-2020,Plata,23.53,US$/ozt,,
07-10-2020,Molibdeno,N.D.,¢US/lb,,
07-10-2020,Inventarios,"155,400",TM,,
08-10-2020,Cobre,299.893,¢US/lb,,
08-10-2020,Oro,"1,891.35",US$/ozt,,
08-10-2020,Plata,23.96,US$/ozt,,
08-10-2020,Molibdeno,N.D.,¢US/lb,,
08-10-2020,Inventarios,"154,750",TM,,
09-10-2020,Cobre,305.744,¢US/lb,,
09-10-2020,Oro,"1,912.40",US$/ozt,,
09-10-2020,Plata,24.315,US$/ozt,,
09-10-2020,Molibdeno,N.D.,¢US/lb,,
09-10-2020,Inventarios,"153,925",TM,,
12-10-2020,Cobre,307.037,¢US/lb,,
12-10-2020,Oro,"1,919.80",US$/ozt,,
12-10-2020,Plata,25.06,US$/ozt,,
12-10-2020,Molibdeno,N.D.,¢US/lb,,
12-10-2020,Inventarios,"152,975",TM,,
13-10-2020,Cobre,304,¢US/lb,,
13-10-2020,Oro,"1,921",US$/ozt,,
13-10-2020,Plata,25,US$/ozt,,
13-10-2020,Molibdeno,N.D.,¢US/lb,,
13-10-2020,Inventarios,"153,200",TM,,
14-10-2020,Cobre,303.998,¢US/lb,,
14-10-2020,Oro,"1,896.45",US$/ozt,,
14-10-2020,Plata,24.175,US$/ozt,,
14-10-2020,Molibdeno,N.D.,¢US/lb,,
14-10-2020,Inventarios,"169,925",TM,,
15-10-2020,Cobre,303.159,¢US/lb,,
15-10-2020,Oro,"1,891.70",US$/ozt,,
15-10-2020,Plata,23.935,US$/ozt,,
15-10-2020,Molibdeno,N.D.,¢US/lb,,
15-10-2020,Inventarios,"168,875",TM,,
16-10-2020,Cobre,305.177,¢US/lb,,
16-10-2020,Oro,"1,908.20",US$/ozt,,
16-10-2020,Plata,24.36,US$/ozt,,
16-10-2020,Molibdeno,N.D.,¢US/lb,,
16-10-2020,Inventarios,"184,850",TM,,
19-10-2020,Cobre,306.402,¢US/lb,,
19-10-2020,Oro,"1,910.00",US$/ozt,,
19-10-2020,Plata,24.84,US$/ozt,,
19-10-2020,Molibdeno,N.D.,¢US/lb,,
19-10-2020,Inventarios,"183,900",TM,,
20-10-2020,Cobre,309.078,¢US/lb,,
20-10-2020,Oro,"1,906.35",US$/ozt,,
